# phase	boundary	cursor	tier_fnv	wm	used	mapped_bytes
prepare	1	0	43793f7970464123	256	0	71303168
prepare	2	0	43793f7970464123	512	0	71303168
prepare	3	0	43793f7970464123	1024	512	71303168
prepare	4	0	43793f7970464123	1536	1024	138412032
prepare	5	0	43793f7970464123	2048	1536	138412032
prepare	6	0	43793f7970464123	2560	2048	205520896
prepare	7	0	43793f7970464123	3072	2560	205520896
prepare	8	0	43793f7970464123	3584	3072	272629760
prepare	9	0	43793f7970464123	4096	3584	272629760
prepare	10	0	43793f7970464123	4608	4096	339738624
prepare	11	0	43793f7970464123	5120	4608	339738624
prepare	12	0	43793f7970464123	5632	5120	406847488
prepare	13	0	43793f7970464123	6144	5632	406847488
prepare	14	0	43793f7970464123	6656	6144	473956352
prepare	15	0	43793f7970464123	7168	6656	473956352
prepare	16	0	43793f7970464123	7680	7168	541065216
prepare	17	0	43793f7970464123	8192	7680	541065216
prepare	18	0	43793f7970464123	8704	8192	608174080
prepare	19	0	43793f7970464123	9216	8704	608174080
prepare	20	0	43793f7970464123	9728	9216	675282944
prepare	21	0	43793f7970464123	10240	9728	675282944
prepare	22	0	43793f7970464123	10752	10240	742391808
prepare	23	0	43793f7970464123	11264	10752	742391808
prepare	24	0	43793f7970464123	11776	11264	809500672
prepare	25	0	43793f7970464123	12288	11776	809500672
prepare	26	0	43793f7970464123	12800	12288	876609536
prepare	27	0	43793f7970464123	13312	12800	876609536
prepare	28	0	43793f7970464123	13824	13312	943718400
prepare	29	0	43793f7970464123	14336	13824	943718400
prepare	30	0	43793f7970464123	14848	14336	1010827264
prepare	31	0	43793f7970464123	15360	14848	1010827264
prepare	32	0	43793f7970464123	15872	15360	1077936128
prepare	33	0	43793f7970464123	16384	15872	1077936128
prepare	34	0	43793f7970464123	512	0	71303168
prepare	35	0	43793f7970464123	1024	512	71303168
prepare	36	0	43793f7970464123	1536	1024	138412032
prepare	37	0	43793f7970464123	2048	1536	138412032
prepare	38	0	43793f7970464123	2560	2048	205520896
prepare	39	0	43793f7970464123	3072	2560	205520896
prepare	40	0	43793f7970464123	3584	3072	272629760
prepare	41	0	43793f7970464123	4096	3584	272629760
prepare	42	0	43793f7970464123	4608	4096	339738624
prepare	43	0	43793f7970464123	5120	4608	339738624
prepare	44	0	43793f7970464123	5632	5120	406847488
prepare	45	0	43793f7970464123	6144	5632	406847488
prepare	46	0	43793f7970464123	6656	6144	473956352
prepare	47	0	43793f7970464123	7168	6656	473956352
prepare	48	0	43793f7970464123	7680	7168	541065216
prepare	49	0	43793f7970464123	8192	7680	541065216
prepare	50	0	43793f7970464123	8704	8192	608174080
prepare	51	0	43793f7970464123	9216	8704	608174080
prepare	52	0	43793f7970464123	9728	9216	675282944
prepare	53	0	43793f7970464123	10240	9728	675282944
prepare	54	0	43793f7970464123	10752	10240	742391808
prepare	55	0	43793f7970464123	11264	10752	742391808
prepare	56	0	43793f7970464123	11776	11264	809500672
prepare	57	0	43793f7970464123	12288	11776	809500672
prepare	58	0	43793f7970464123	12800	12288	876609536
prepare	59	0	43793f7970464123	13312	12800	876609536
prepare	60	0	43793f7970464123	13824	13312	943718400
prepare	61	0	43793f7970464123	14336	13824	943718400
prepare	62	0	43793f7970464123	14848	14336	1010827264
prepare	63	0	43793f7970464123	15360	14848	1010827264
prepare	64	0	43793f7970464123	15872	15360	1077936128
prepare	65	0	43793f7970464123	16384	15872	1077936128
prepare	66	0	43793f7970464123	512	0	71303168
prepare	67	0	43793f7970464123	1024	512	71303168
prepare	68	0	43793f7970464123	1536	1024	138412032
prepare	69	0	43793f7970464123	2048	1536	138412032
prepare	70	0	43793f7970464123	2560	2048	205520896
prepare	71	0	43793f7970464123	3072	2560	205520896
prepare	72	0	43793f7970464123	3584	3072	272629760
prepare	73	0	43793f7970464123	4096	3584	272629760
prepare	74	0	43793f7970464123	4608	4096	339738624
prepare	75	0	43793f7970464123	5120	4608	339738624
prepare	76	0	43793f7970464123	5632	5120	406847488
prepare	77	0	43793f7970464123	6144	5632	406847488
prepare	78	0	43793f7970464123	6656	6144	473956352
prepare	79	0	43793f7970464123	7168	6656	473956352
prepare	80	0	43793f7970464123	7680	7168	541065216
prepare	81	0	43793f7970464123	8192	7680	541065216
prepare	82	0	43793f7970464123	8704	8192	608174080
prepare	83	0	43793f7970464123	9216	8704	608174080
prepare	84	0	43793f7970464123	9728	9216	675282944
prepare	85	0	43793f7970464123	10240	9728	675282944
prepare	86	0	43793f7970464123	10752	10240	742391808
prepare	87	0	43793f7970464123	11264	10752	742391808
prepare	88	0	43793f7970464123	11776	11264	809500672
prepare	89	0	43793f7970464123	12288	11776	809500672
prepare	90	0	43793f7970464123	12800	12288	876609536
prepare	91	0	43793f7970464123	13312	12800	876609536
prepare	92	0	43793f7970464123	13824	13312	943718400
prepare	93	0	43793f7970464123	14336	13824	943718400
prepare	94	0	43793f7970464123	14848	14336	1010827264
prepare	95	0	43793f7970464123	15360	14848	1010827264
prepare	96	0	43793f7970464123	15872	15360	1077936128
prepare	97	0	43793f7970464123	16384	15872	1077936128
prepare	98	0	43793f7970464123	512	0	71303168
prepare	99	0	43793f7970464123	1024	512	71303168
prepare	100	0	43793f7970464123	1536	1024	138412032
prepare	101	0	43793f7970464123	2048	1536	138412032
prepare	102	0	43793f7970464123	2560	2048	205520896
prepare	103	0	43793f7970464123	3072	2560	205520896
prepare	104	0	43793f7970464123	3584	3072	272629760
prepare	105	0	43793f7970464123	4096	3584	272629760
prepare	106	0	43793f7970464123	4608	4096	339738624
prepare	107	0	43793f7970464123	5120	4608	339738624
prepare	108	0	43793f7970464123	5632	5120	406847488
prepare	109	0	43793f7970464123	6144	5632	406847488
prepare	110	0	43793f7970464123	6656	6144	473956352
prepare	111	0	43793f7970464123	7168	6656	473956352
prepare	112	0	43793f7970464123	7680	7168	541065216
prepare	113	0	43793f7970464123	8192	7680	541065216
prepare	114	0	43793f7970464123	8704	8192	608174080
prepare	115	0	43793f7970464123	9216	8704	608174080
prepare	116	0	43793f7970464123	9728	9216	675282944
prepare	117	0	43793f7970464123	10240	9728	675282944
prepare	118	0	43793f7970464123	10752	10240	742391808
prepare	119	0	43793f7970464123	11264	10752	742391808
prepare	120	0	43793f7970464123	11776	11264	809500672
prepare	121	0	43793f7970464123	12288	11776	809500672
prepare	122	0	43793f7970464123	12800	12288	876609536
prepare	123	0	43793f7970464123	13312	12800	876609536
prepare	124	0	43793f7970464123	13824	13312	943718400
prepare	125	0	43793f7970464123	14336	13824	943718400
prepare	126	0	43793f7970464123	14848	14336	1010827264
prepare	127	0	43793f7970464123	15360	14848	1010827264
prepare	128	0	43793f7970464123	15872	15360	1077936128
prepare	129	0	43793f7970464123	16384	15872	1077936128
prepare	130	0	43793f7970464123	512	0	71303168
prepare	131	0	43793f7970464123	1024	512	71303168
prepare	132	0	43793f7970464123	1536	1024	138412032
prepare	133	0	43793f7970464123	2048	1536	138412032
prepare	134	0	43793f7970464123	2560	2048	205520896
prepare	135	0	43793f7970464123	3072	2560	205520896
prepare	136	0	43793f7970464123	3584	3072	272629760
prepare	137	0	43793f7970464123	4096	3584	272629760
prepare	138	0	43793f7970464123	4608	4096	339738624
prepare	139	0	43793f7970464123	5120	4608	339738624
prepare	140	0	43793f7970464123	5632	5120	406847488
prepare	141	0	43793f7970464123	6144	5632	406847488
prepare	142	0	43793f7970464123	6656	6144	473956352
prepare	143	0	43793f7970464123	7168	6656	473956352
prepare	144	0	43793f7970464123	7680	7168	541065216
prepare	145	0	43793f7970464123	8192	7680	541065216
prepare	146	0	43793f7970464123	8704	8192	608174080
prepare	147	0	43793f7970464123	9216	8704	608174080
prepare	148	0	43793f7970464123	9728	9216	675282944
prepare	149	0	43793f7970464123	10240	9728	675282944
prepare	150	0	43793f7970464123	10752	10240	742391808
prepare	151	0	43793f7970464123	11264	10752	742391808
prepare	152	0	43793f7970464123	11776	11264	809500672
prepare	153	0	43793f7970464123	12288	11776	809500672
prepare	154	0	43793f7970464123	12800	12288	876609536
prepare	155	0	43793f7970464123	13312	12800	876609536
prepare	156	0	43793f7970464123	13824	13312	943718400
prepare	157	0	43793f7970464123	14336	13824	943718400
prepare	158	0	43793f7970464123	14848	14336	1010827264
prepare	159	0	43793f7970464123	15360	14848	1010827264
prepare	160	0	43793f7970464123	15872	15360	1077936128
prepare	161	0	43793f7970464123	16384	15872	1077936128
prepare	162	0	43793f7970464123	512	0	71303168
prepare	163	0	43793f7970464123	1024	512	71303168
prepare	164	0	43793f7970464123	1536	1024	138412032
prepare	165	0	43793f7970464123	2048	1536	138412032
prepare	166	0	43793f7970464123	2560	2048	205520896
prepare	167	0	43793f7970464123	3072	2560	205520896
prepare	168	0	43793f7970464123	3584	3072	272629760
prepare	169	0	43793f7970464123	4096	3584	272629760
prepare	170	0	43793f7970464123	4608	4096	339738624
prepare	171	0	43793f7970464123	5120	4608	339738624
prepare	172	0	43793f7970464123	5632	5120	406847488
prepare	173	0	43793f7970464123	6144	5632	406847488
prepare	174	0	43793f7970464123	6656	6144	473956352
prepare	175	0	43793f7970464123	7168	6656	473956352
prepare	176	0	43793f7970464123	7680	7168	541065216
prepare	177	0	43793f7970464123	8192	7680	541065216
prepare	178	0	43793f7970464123	8704	8192	608174080
prepare	179	0	43793f7970464123	9216	8704	608174080
prepare	180	0	43793f7970464123	9728	9216	675282944
prepare	181	0	43793f7970464123	10240	9728	675282944
prepare	182	0	43793f7970464123	10752	10240	742391808
prepare	183	0	43793f7970464123	11264	10752	742391808
prepare	184	0	43793f7970464123	11776	11264	809500672
prepare	185	0	43793f7970464123	12288	11776	809500672
prepare	186	0	43793f7970464123	12800	12288	876609536
prepare	187	0	43793f7970464123	13312	12800	876609536
prepare	188	0	43793f7970464123	13824	13312	943718400
prepare	189	0	43793f7970464123	14336	13824	943718400
prepare	190	0	43793f7970464123	14848	14336	1010827264
prepare	191	0	43793f7970464123	15360	14848	1010827264
prepare	192	0	43793f7970464123	15872	15360	1077936128
prepare	193	0	43793f7970464123	16384	15872	1077936128
prepare	194	0	43793f7970464123	512	0	71303168
prepare	195	0	43793f7970464123	1024	512	71303168
prepare	196	0	43793f7970464123	1536	1024	138412032
prepare	197	0	43793f7970464123	2048	1536	138412032
prepare	198	0	43793f7970464123	2560	2048	205520896
prepare	199	0	43793f7970464123	3072	2560	205520896
prepare	200	0	43793f7970464123	3584	3072	272629760
prepare	201	0	43793f7970464123	4096	3584	272629760
prepare	202	0	43793f7970464123	4608	4096	339738624
prepare	203	0	43793f7970464123	5120	4608	339738624
prepare	204	0	43793f7970464123	5632	5120	406847488
prepare	205	0	43793f7970464123	6144	5632	406847488
prepare	206	0	43793f7970464123	6656	6144	473956352
prepare	207	0	43793f7970464123	7168	6656	473956352
prepare	208	0	43793f7970464123	7680	7168	541065216
prepare	209	0	43793f7970464123	8192	7680	541065216
prepare	210	0	43793f7970464123	8704	8192	608174080
prepare	211	0	43793f7970464123	9216	8704	608174080
prepare	212	0	43793f7970464123	9728	9216	675282944
prepare	213	0	43793f7970464123	10240	9728	675282944
prepare	214	0	43793f7970464123	10752	10240	742391808
prepare	215	0	43793f7970464123	11264	10752	742391808
prepare	216	0	43793f7970464123	11776	11264	809500672
prepare	217	0	43793f7970464123	12288	11776	809500672
prepare	218	0	43793f7970464123	12800	12288	876609536
prepare	219	0	43793f7970464123	13312	12800	876609536
prepare	220	0	43793f7970464123	13824	13312	943718400
prepare	221	0	43793f7970464123	14336	13824	943718400
prepare	222	0	43793f7970464123	14848	14336	1010827264
prepare	223	0	43793f7970464123	15360	14848	1010827264
prepare	224	0	43793f7970464123	15872	15360	1077936128
prepare	225	0	43793f7970464123	16384	15872	1077936128
prepare	226	0	43793f7970464123	512	0	71303168
prepare	227	0	43793f7970464123	1024	512	71303168
prepare	228	0	43793f7970464123	1536	1024	138412032
prepare	229	0	43793f7970464123	2048	1536	138412032
prepare	230	0	43793f7970464123	2560	2048	205520896
prepare	231	0	43793f7970464123	3072	2560	205520896
prepare	232	0	43793f7970464123	3584	3072	272629760
prepare	233	0	43793f7970464123	4096	3584	272629760
prepare	234	0	43793f7970464123	4608	4096	339738624
prepare	235	0	43793f7970464123	5120	4608	339738624
prepare	236	0	43793f7970464123	5632	5120	406847488
prepare	237	0	43793f7970464123	6144	5632	406847488
prepare	238	0	43793f7970464123	6656	6144	473956352
prepare	239	0	43793f7970464123	7168	6656	473956352
prepare	240	0	43793f7970464123	7680	7168	541065216
prepare	241	0	43793f7970464123	8192	7680	541065216
prepare	242	0	43793f7970464123	8704	8192	608174080
prepare	243	0	43793f7970464123	9216	8704	608174080
prepare	244	0	43793f7970464123	9728	9216	675282944
prepare	245	0	43793f7970464123	10240	9728	675282944
prepare	246	0	43793f7970464123	10752	10240	742391808
prepare	247	0	43793f7970464123	11264	10752	742391808
prepare	248	0	43793f7970464123	11776	11264	809500672
prepare	249	0	43793f7970464123	12288	11776	809500672
prepare	250	0	43793f7970464123	12800	12288	876609536
prepare	251	0	43793f7970464123	13312	12800	876609536
prepare	252	0	43793f7970464123	13824	13312	943718400
prepare	253	0	43793f7970464123	14336	13824	943718400
prepare	254	0	43793f7970464123	14848	14336	1010827264
prepare	255	0	43793f7970464123	15360	14848	1010827264
prepare	256	0	43793f7970464123	15872	15360	1077936128
prepare	257	0	43793f7970464123	16384	15872	1077936128
prepare	258	0	43793f7970464123	512	0	71303168
prepare	259	0	43793f7970464123	1024	512	71303168
prepare	260	0	43793f7970464123	1536	1024	138412032
prepare	261	0	43793f7970464123	2048	1536	138412032
prepare	262	0	43793f7970464123	2560	2048	205520896
prepare	263	0	43793f7970464123	3072	2560	205520896
prepare	264	0	43793f7970464123	3584	3072	272629760
prepare	265	0	43793f7970464123	4096	3584	272629760
prepare	266	0	43793f7970464123	4608	4096	339738624
prepare	267	0	43793f7970464123	5120	4608	339738624
prepare	268	0	43793f7970464123	5632	5120	406847488
prepare	269	0	43793f7970464123	6144	5632	406847488
prepare	270	0	43793f7970464123	6656	6144	473956352
prepare	271	0	43793f7970464123	7168	6656	473956352
prepare	272	0	43793f7970464123	7680	7168	541065216
prepare	273	0	43793f7970464123	8192	7680	541065216
