0.00.023.895 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.024.270 W srv  llama_server: -----------------
0.00.024.273 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.024.274 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.024.274 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.024.274 W srv  llama_server: -----------------
0.00.025.603 I srv    load_model: loading model '/mnt/TG_2TB/AI/Models/pelican3/Qwen3.8-27B.i1-IQ3_M.gguf'
0.00.025.610 I srv    load_model: auto-enabled kv-unified: single-slot server doesn't need separate KV stream
VMEAN tap: no live V layers — add disabled
0.00.593.251 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.593.258 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.593.265 W model has unused tensor blk.64.attn_q.weight (size = 27033600 bytes) -- ignoring
0.00.593.268 W model has unused tensor blk.64.attn_k.weight (size = 2252800 bytes) -- ignoring
0.00.593.271 W model has unused tensor blk.64.attn_v.weight (size = 2949120 bytes) -- ignoring
0.00.593.280 W model has unused tensor blk.64.attn_output.weight (size = 17694720 bytes) -- ignoring
0.00.593.283 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.593.286 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.593.289 W model has unused tensor blk.64.ffn_gate.weight (size = 38297600 bytes) -- ignoring
0.00.593.292 W model has unused tensor blk.64.ffn_up.weight (size = 38297600 bytes) -- ignoring
0.00.593.295 W model has unused tensor blk.64.ffn_down.weight (size = 38297600 bytes) -- ignoring
0.00.593.299 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 22528000 bytes) -- ignoring
0.00.593.303 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.593.306 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.593.314 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.15.413.268 I cmn          init: llama threadpool init, n_threads = 8
TCQ decode: context-adaptive V alpha enabled
0.15.565.262 I srv    load_model: computation-frontier ratchet: legacy reads authoritative, flip after 1024 qualifying agreements
0.15.565.269 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'true'
0.15.566.822 I srv    load_model: decayed-frequency host-cache authority is enabled
0.15.572.767 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.15.572.980 I srv  llama_server: model loaded
0.15.572.994 I srv  llama_server: listening on http://127.0.0.1:8195
0.17.979.842 I slot cache_plan_s: id  0 | task -1 | selected slot by LRU, t_last = -1 (best rejected sim = 0.000)
0.17.980.077 I slot launch_slot_: id  0 | task 0 | processing task, is_child = 0
0.17.980.166 I slot   operator(): id  0 | task 0 | edit/divergence sample (cached/incoming/lcp/reusable/rewind/append/cache_prompt) = (0/54/0/0/0/54/1)
0.18.095.861 W slot   operator(): id  0 | task 0 | created context checkpoint 1 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
0.18.191.116 W slot   operator(): id  0 | task 0 | created context checkpoint 2 of 32 (pos_min = 49, pos_max = 49, n_tokens = 50, size = 149.626 MiB)
0.18.367.565 I slot print_timing: id  0 | task 0 | prompt eval time =     259.08 ms /    54 tokens (    4.80 ms per token,   208.43 tokens per second)
0.18.367.569 I slot print_timing: id  0 | task 0 |        eval time =     128.30 ms /     4 tokens (   42.77 ms per token,    23.38 tokens per second)
0.18.367.569 I slot print_timing: id  0 | task 0 |       total time =     387.38 ms /    58 tokens
0.18.367.572 I slot print_timing: id  0 | task 0 |    graphs reused =          2
0.18.367.810 I slot      release: id  0 | task 0 | stop processing: n_tokens = 57, truncated = 0
0.18.380.652 I slot cache_plan_s: id  0 | task -1 | selected slot by decayed retention value, t_last = 266349970758 (best rejected sim = 0.042)
0.18.425.758 I slot launch_slot_: id  0 | task 7 | processing task, is_child = 0
0.18.425.772 I slot   operator(): id  0 | task 7 | edit/divergence sample (cached/incoming/lcp/reusable/rewind/append/cache_prompt) = (57/24/1/1/56/23/1)
0.18.525.832 W slot   operator(): id  0 | task 7 | created context checkpoint 1 of 32 (pos_min = 19, pos_max = 19, n_tokens = 20, size = 149.626 MiB)
0.18.624.080 I slot print_timing: id  0 | task 7 | prompt eval time =     163.51 ms /    24 tokens (    6.81 ms per token,   146.78 tokens per second)
0.18.624.083 I slot print_timing: id  0 | task 7 |        eval time =      34.80 ms /     2 tokens (   34.80 ms per token,    28.74 tokens per second)
0.18.624.083 I slot print_timing: id  0 | task 7 |       total time =     198.31 ms /    26 tokens
0.18.624.084 I slot print_timing: id  0 | task 7 |    graphs reused =          2
0.18.624.154 I slot      release: id  0 | task 7 | stop processing: n_tokens = 25, truncated = 0
0.18.633.890 I slot cache_plan_s: id  0 | task -1 | selected slot by decayed retention value, t_last = 266350227102 (best rejected sim = 0.000)
0.18.682.329 I slot launch_slot_: id  0 | task 11 | processing task, is_child = 0
0.18.682.343 I slot   operator(): id  0 | task 11 | edit/divergence sample (cached/incoming/lcp/reusable/rewind/append/cache_prompt) = (25/11/0/0/25/11/0)
0.18.776.080 W slot   operator(): id  0 | task 11 | created context checkpoint 1 of 32 (pos_min = 6, pos_max = 6, n_tokens = 7, size = 149.626 MiB)
0.22.280.983 I slot print_timing: id  0 | task 11 | n_gen =    100, tg =  28.72 t/s, tg_3s =  29.01 t/s
0.23.257.322 I slot print_timing: id  0 | task 11 | prompt eval time =     151.00 ms /    11 tokens (   13.73 ms per token,    72.85 tokens per second)
0.23.257.326 I slot print_timing: id  0 | task 11 |        eval time =    4423.98 ms /   128 tokens (   34.83 ms per token,    28.71 tokens per second)
0.23.257.326 I slot print_timing: id  0 | task 11 |       total time =    4574.97 ms /   139 tokens
0.23.257.327 I slot print_timing: id  0 | task 11 |    graphs reused =        128
0.23.257.396 I slot      release: id  0 | task 11 | stop processing: n_tokens = 138, truncated = 0
0.23.267.438 I slot cache_plan_s: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.080
0.23.339.558 I slot launch_slot_: id  0 | task 141 | processing task, is_child = 0
0.23.339.570 I slot   operator(): id  0 | task 141 | edit/divergence sample (cached/incoming/lcp/reusable/rewind/append/cache_prompt) = (138/11/11/0/127/0/0)
0.23.435.252 W slot   operator(): id  0 | task 141 | created context checkpoint 1 of 32 (pos_min = 6, pos_max = 6, n_tokens = 7, size = 149.626 MiB)
0.26.904.050 I slot print_timing: id  0 | task 141 | n_gen =    100, tg =  28.93 t/s, tg_3s =  29.22 t/s
0.27.871.522 I slot print_timing: id  0 | task 141 | prompt eval time =     142.54 ms /    11 tokens (   12.96 ms per token,    77.17 tokens per second)
0.27.871.525 I slot print_timing: id  0 | task 141 |        eval time =    4389.41 ms /   128 tokens (   34.56 ms per token,    28.93 tokens per second)
0.27.871.526 I slot print_timing: id  0 | task 141 |       total time =    4531.95 ms /   139 tokens
0.27.871.527 I slot print_timing: id  0 | task 141 |    graphs reused =        254
0.27.871.540 I slot      release: id  0 | task 141 | stop processing: n_tokens = 138, truncated = 0
0.27.881.021 I slot cache_plan_s: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.080
0.27.881.052 I slot launch_slot_: id  0 | task 271 | processing task, is_child = 0
0.27.881.062 I slot   operator(): id  0 | task 271 | edit/divergence sample (cached/incoming/lcp/reusable/rewind/append/cache_prompt) = (138/11/11/0/127/0/0)
0.27.967.695 W slot   operator(): id  0 | task 271 | created context checkpoint 1 of 32 (pos_min = 6, pos_max = 6, n_tokens = 7, size = 149.626 MiB)
0.31.441.020 I slot print_timing: id  0 | task 271 | n_gen =    100, tg =  28.89 t/s, tg_3s =  29.18 t/s
0.32.432.063 I slot print_timing: id  0 | task 271 | prompt eval time =     132.65 ms /    11 tokens (   12.06 ms per token,    82.92 tokens per second)
0.32.432.068 I slot print_timing: id  0 | task 271 |        eval time =    4418.34 ms /   128 tokens (   34.79 ms per token,    28.74 tokens per second)
0.32.432.088 I slot print_timing: id  0 | task 271 |       total time =    4550.99 ms /   139 tokens
0.32.432.090 I slot print_timing: id  0 | task 271 |    graphs reused =        380
0.32.432.103 I slot      release: id  0 | task 271 | stop processing: n_tokens = 138, truncated = 0
0.32.441.769 I srv    operator(): operator(): cleaning up before exit...
0.32.443.029 I srv       destroy: CACHE_AUTHORITY_SUMMARY configured=1 commits=9 refusals=0 retries=0 rollbacks=0
